frame,bowling_arm_elbow_angle,bowling_arm_shoulder_angle,front_leg_brace_angle,bowling_arm_wrist_x,bowling_arm_wrist_y,bowling_arm_wrist_z,bowling_arm_shoulder_x,bowling_arm_shoulder_y,bowling_arm_shoulder_z,nose_y,bowling_arm_wrist_y_2d,bowling_arm_vertical_angle,bowling_arm_horizontal_angle_from_plane
346,166.86193241148948,17.33235130464822,169.18869763513376,0.04535537585616112,0.11239529401063919,7.027720857877284e-05,0.4010331332683563,-0.00845823623239994,0.05524253845214844,0.421766459941864,0.4662773013114929,71.43958668141511,18.560413318584878
347,161.81823402736228,18.876982480836613,169.01092695350724,0.04817602038383484,0.11113469302654266,0.02811385691165924,0.40104958415031433,-0.008758526295423508,0.05190395936369896,0.42265865206718445,0.46724626421928406,71.27369992528754,18.726300074712434
348,164.69019704291227,17.973343207679402,168.56076247030106,0.05024390295147896,0.11533866077661514,0.009818564169108868,0.4009907841682434,-0.008745714090764523,0.051105041056871414,0.4233950078487396,0.4688105881214142,70.641270696052,19.358729303948007
349,161.26117342553147,16.801290777310445,168.61466446144718,0.054463814944028854,0.09961875528097153,0.01745925098657608,0.4015752077102661,-0.009583627805113792,0.048292115330696106,0.4242682158946991,0.46814531087875366,72.60060380366524,17.399396196334752
350,173.26019073418925,14.9915241087233,169.04217620419442,0.05834980681538582,0.10350440442562103,-0.030030539259314537,0.4047142565250397,-0.007935767062008381,0.04671594873070717,0.42478445172309875,0.46877795457839966,72.56125867105128,17.4387413289487
351,172.49320911375148,14.590235454328385,169.48901341661247,0.06067906692624092,0.09718763083219528,-0.02774236351251602,0.4063045382499695,-0.005660624243319035,0.04682238772511482,0.4255430996417999,0.46908503770828247,73.78138699217274,16.21861300782724
352,163.6068077477013,15.443447388427268,170.1824101813876,0.060634832829236984,0.08986607193946838,0.004009054508060217,0.4067060053348541,-0.005556942895054817,0.050863150507211685,0.426709920167923,0.4683232009410858,74.71757015297653,15.282429847023497
353,149.49615362002822,16.08157424148531,169.90536225185159,0.06728492677211761,0.08726442605257034,0.04598144814372063,0.40750786662101746,-0.00578314671292901,0.04219646379351616,0.4289674460887909,0.4686298966407776,74.70511556572906,15.294884434270951
354,149.66199011430814,16.412394019306305,171.02630061075612,0.06694191694259644,0.07810357213020325,0.05022823438048363,0.40749961137771606,-0.005456860177218914,0.042958542704582214,0.4299406111240387,0.467674195766449,76.21707269494071,13.782927305059305
355,142.40110846854446,18.100358677717196,171.9216506408001,0.080107681453228,0.06717933714389801,0.07838428020477295,0.40959393978118896,-0.002904522232711315,0.045505933463573456,0.4300950765609741,0.46576523780822754,78.04941453296627,11.950585467033758
356,143.78768557863629,16.576864518418784,172.18272007611608,0.07882922887802124,0.04930352792143822,0.06723637878894806,0.40904051065444946,-0.0029396810568869114,0.045900989323854446,0.43118715286254883,0.4637269079685211,81.02807122255484,8.971928777445205
357,146.42622752191943,16.35305629318559,171.87741379745384,0.07103908061981201,0.049280207604169846,0.06582244485616684,0.4035973846912384,-0.003563045058399439,0.04581447318196297,0.4322054982185364,0.46380195021629333,80.98725847013152,9.01274152986848
358,141.86391600556667,16.674068620394607,171.59665663126614,0.06653957068920135,0.03502840921282768,0.0840279757976532,0.39983826875686646,-0.0036841509863734245,0.045695189386606216,0.43306997418403625,0.4638996124267578,83.41780126302069,6.5821987369793895
359,140.2865703001999,17.016132211679132,171.29143268880756,0.07904643565416336,0.03186677768826485,0.0842319205403328,0.4001238942146301,-0.0014535380760207772,0.05022617429494858,0.4331458508968353,0.4631529748439789,84.10796924728415,5.892030752715831
360,139.98880559645076,16.352397271098432,171.46258046921622,0.07819347083568573,0.02204829268157482,0.08242624998092651,0.40027740597724915,-0.001496079028584063,0.0496133416891098,0.4339638352394104,0.4631457030773163,85.84056189165275,4.159438108347294
361,137.37515216776873,16.291009078252113,170.94912594384647,0.07390367239713669,0.015026969835162163,0.09526944905519485,0.39715540409088135,-0.0026066128630191088,0.04686116799712181,0.4352763891220093,0.46333247423171997,86.91194150752204,3.0880584924778844
362,137.7336484879315,16.303038464910312,170.3924792944882,0.07362617552280426,0.0003041325253434479,0.09763404726982117,0.397361159324646,-0.002640024060383439,0.046752817928791046,0.4360819458961487,0.4607012867927551,89.48526537672767,0.5147346232728925
363,133.18863615800447,22.830141219771228,168.57669546958545,0.07052875310182571,-0.02972584217786789,0.16400304436683655,0.3956539034843445,-0.00342256180010736,0.04838660731911659,0.4368733763694763,0.4511896073818207,85.64100957594205,4.358990424057952
364,136.39023561873015,21.54913404449959,168.04495094895125,0.06958992779254913,-0.03371572494506836,0.1407819241285324,0.3949923813343048,-0.004250831436365843,0.048293836414813995,0.43723323941230774,0.4506097435951233,85.0221428800411,4.977857119958958
365,138.6697228874315,21.978565111468413,168.02729126349914,0.0700901672244072,-0.03664207085967064,0.13363692164421082,0.3943566679954529,-0.0054992507211863995,0.03898514807224274,0.4380165636539459,0.45082467794418335,84.73259015123544,5.267409848764655
366,137.7677658951411,24.352296043332608,167.8266682268805,0.058882683515548706,-0.027852850034832954,0.16766104102134705,0.38988423347473145,-0.004825140815228224,0.04298132285475731,0.43861520290374756,0.4518986940383911,86.27505391643936,3.7249460835607833
367,135.758361169853,23.50521702889263,167.78849579741083,0.062390029430389404,-0.05293801426887512,0.15473534166812897,0.3897358477115631,-0.0049634817987680435,0.0455365814268589,0.4393826425075531,0.44487133622169495,82.08520325408986,7.914796745910169
368,140.01994598162773,22.515477698231486,168.1645224328775,0.074627585709095,-0.09088613837957382,0.10092037916183472,0.3899341821670532,-0.005773123353719711,0.04996231943368912,0.44007307291030884,0.4311108887195587,75.0785883128296,14.921411687170398
369,137.12335019730438,22.91504784373591,168.32157724844166,0.07472704350948334,-0.12426547706127167,0.10055872052907944,0.38952386379241943,-0.006581561639904976,0.05852857604622841,0.44057992100715637,0.41894081234931946,69.66767900723138,20.332320992768587
370,135.53290102529613,27.18403388967925,168.19520655695598,0.07172925025224686,-0.10571634024381638,0.16453143954277039,0.388931006193161,-0.005927486345171928,0.07767986506223679,0.44102615118026733,0.4278278052806854,73.12099973706366,16.879000262936334
371,133.54237548879868,29.566342513877736,167.9161146673447,0.06548178195953369,-0.1193511113524437,0.20041529834270477,0.38685768842697144,-0.010952016338706017,0.06939438730478287,0.4417761564254761,0.42400404810905457,72.65445748610115,17.345542513898874
372,135.08481359714162,32.18145699029031,168.04772557217365,0.05455702915787697,-0.10349368304014206,0.23140907287597656,0.38341525197029114,-0.011485171504318714,0.07000121474266052,0.4430256485939026,0.42765408754348755,75.90119191548132,14.098808084518694
373,134.16204447469974,34.95885205864736,167.64129794742317,0.04294274002313614,-0.09932001680135727,0.2664232850074768,0.3761570155620575,-0.012163190171122551,0.06993894279003143,0.44386252760887146,0.4375971257686615,77.30270581013707,12.697294189862953
374,134.89727925073106,36.044262527462415,166.08626052631547,0.036516930907964706,-0.09248070418834686,0.2692694365978241,0.37006860971450806,-0.01204776857048273,0.0740388035774231,0.44451406598091125,0.4376738965511322,78.24379707390221,11.756202926097828
375,127.27039150595347,35.05896382640909,166.62046256051792,0.06071837246417999,-0.13682422041893005,0.2637122571468353,0.3705103397369385,-0.014620790258049965,0.07330109179019928,0.44455796480178833,0.4218151867389679,71.42433462145918,18.575665378540812
376,127.94810898797326,33.768291467712324,166.32539846142166,0.06638212502002716,-0.1240454763174057,0.23712748289108276,0.37144631147384644,-0.015549911186099052,0.07382723689079285,0.44502976536750793,0.425814688205719,72.59112164343914,17.40887835656083
377,132.2328335472326,32.02898630940937,166.69084758170794,0.07273168116807938,-0.11692886799573898,0.1870647817850113,0.3735823631286621,-0.015464834868907928,0.0751277431845665,0.4452342092990875,0.4279119074344635,72.45891722282666,17.541082777173337
378,134.24328053270622,28.08594650141309,167.20817492085095,0.07820320874452591,-0.12764771282672882,0.14120544493198395,0.3808019459247589,-0.01694294810295105,0.07475309818983078,0.4455089569091797,0.42671817541122437,70.33657751572349,19.663422484276495
379,134.9515345037839,27.891078242918226,166.45390489391616,0.07974418997764587,-0.1243046224117279,0.14405420422554016,0.38533052802085876,-0.01851576939225197,0.07351109385490417,0.44574955105781555,0.43110135197639465,71.36011941331904,18.63988058668095
380,135.8027554679354,26.04081389407496,166.18798518546188,0.081736721098423,-0.10164032876491547,0.1479864865541458,0.3867526650428772,-0.021812746301293373,0.0569428987801075,0.4460909366607666,0.44197750091552734,75.92155790298526,14.078442097014724
381,135.53965465696385,26.05548637245384,166.66050607007128,0.08097299188375473,-0.11586174368858337,0.14545553922653198,0.38779890537261963,-0.026137519627809525,0.05216804891824722,0.44690507650375366,0.43684738874435425,74.36937121529613,15.630628784703884
382,134.156397208393,26.109775041435054,167.37979509766723,0.08039884269237518,-0.10172684490680695,0.16668583452701569,0.3881629407405853,-0.02762608230113983,0.049817394465208054,0.4479238986968994,0.4426724314689636,77.31476585358882,12.685234146411169
383,133.79761818480557,24.778215730599086,167.50361926419987,0.07273339480161667,-0.05674678087234497,0.17625047266483307,0.38384243845939636,-0.029781389981508255,0.046526551246643066,0.448783814907074,0.46113118529319763,85.42613305839123,4.5738669416088165
384,134.0223187327676,24.76372701336125,167.61561005423968,0.062277473509311676,-0.04423386603593826,0.1761249601840973,0.37929680943489075,-0.02965078130364418,0.04466157406568527,0.44893747568130493,0.4651983082294464,87.56685537985713,2.433144620142914
385,137.90926367591615,25.286434045219647,166.4995083973031,0.028538893908262253,-0.036401912569999695,0.18177935481071472,0.3663749098777771,-0.03143267706036568,0.043791793286800385,0.4490431845188141,0.46686479449272156,89.21985366528543,0.780146334715284
386,135.8306193917694,24.966673182612823,166.81210797568178,0.033880677074193954,-0.043350525200366974,0.18164661526679993,0.3669876754283905,-0.03377082198858261,0.04247196763753891,0.44942107796669006,0.4632634222507477,88.47997466330418,1.5200253366958074
387,135.6338737578367,24.936439723198607,166.63633871638245,0.025972120463848114,-0.025988351553678513,0.18458764255046844,0.3624587059020996,-0.03334987908601761,0.04296588897705078,0.44982585310935974,0.4701254069805145,88.84482090226521,1.1551790977349128
388,134.66854707308815,25.92977435574296,166.5166739125461,0.029906118288636208,-0.02705693617463112,0.1947159320116043,0.36198222637176514,-0.033606577664613724,0.0445886068046093,0.45008257031440735,0.4663841426372528,88.97038818894896,1.0296118110508092
389,134.57761113726443,26.900969775447088,166.5064467206139,0.017867809161543846,-0.017322473227977753,0.1978011578321457,0.35731595754623413,-0.030052341520786285,0.0460013747215271,0.45022183656692505,0.47312918305397034,88.03927909186288,1.960720908136981
390,133.46000189027572,27.318874727661957,166.63870870076724,0.021425766870379448,-0.022630853578448296,0.20222368836402893,0.3577253222465515,-0.02992551028728485,0.04469085484743118,0.4502418041229248,0.4738869071006775,88.87470214282645,1.1252978571737329
391,125.10916668111601,32.18920871199281,166.5030687571697,0.07363654673099518,-0.038604527711868286,0.23358841240406036,0.3619329333305359,-0.02726924605667591,0.044495563954114914,0.4502248466014862,0.47322434186935425,88.1169547914334,1.8830452085665477
392,125.31894608467361,32.15416716006189,166.204894905977,0.07097075879573822,-0.038777802139520645,0.23290681838989258,0.36157649755477905,-0.027345996350049973,0.04252486303448677,0.4503280222415924,0.4716244339942932,88.11534184445688,1.8846581555430009
393,117.62810761252204,34.59872703382958,165.85931667533382,0.11203785985708237,-0.06401674449443817,0.24348706007003784,0.36614981293678284,-0.02733752131462097,0.03591371700167656,0.45046454668045044,0.4657893180847168,83.621521473396,6.378478526603925
394,117.42931849183869,36.81607952062739,165.7370420878488,0.12150400876998901,-0.08831743150949478,0.2519235908985138,0.36714988946914673,-0.02742375060915947,0.036037933081388474,0.4505019187927246,0.4569760859012604,79.45219375784151,10.547806242158506
395,119.51273093528582,37.825503088276825,165.22421894332913,0.13131782412528992,-0.08751947432756424,0.24959607422351837,0.36946624517440796,-0.029005559161305428,0.026746554300189018,0.45060306787490845,0.45732778310775757,79.829013993737,10.170986006262973
396,115.27054780238288,38.66764916559631,163.89522809518732,0.16459619998931885,-0.1026720181107521,0.25056278705596924,0.37808066606521606,-0.030533108860254288,0.024137699976563454,0.45060840249061584,0.45503807067871094,76.94874512787808,13.051254872121948
397,117.78963393336535,39.00843006974441,163.72626058968578,0.1645166426897049,-0.09916810691356659,0.2471916675567627,0.3822285532951355,-0.03229218348860741,0.019881360232830048,0.45059096813201904,0.4552654027938843,78.00462500069989,11.995374999300157
398,120.648845238409,38.580076183187956,160.0221113380859,0.1492864042520523,-0.09629559516906738,0.24663135409355164,0.3821452856063843,-0.03208215534687042,0.018515730276703835,0.4505353271961212,0.45734965801239014,78.85606896140081,11.14393103859921
399,120.40602980582996,38.06997831553036,154.28012131618,0.14482267200946808,-0.0656246542930603,0.25645264983177185,0.3830872178077698,-0.03061629645526409,0.01653439924120903,0.4504576325416565,0.46481794118881226,84.08890200413349,5.911097995866463
400,121.10835860209144,40.191463247647064,151.27706247540024,0.14304997026920319,-0.06590818613767624,0.2868206202983856,0.38370028138160706,-0.03009089268743992,0.017361048609018326,0.4504668116569519,0.4644104242324829,84.33815089132163,5.6618491086783
401,121.24600855161401,41.42144596655957,141.37172862371096,0.14969433844089508,-0.012370617128908634,0.3019922971725464,0.3838828504085541,-0.029675258323550224,0.016994833946228027,0.45049870014190674,0.47720274329185486,87.31410369619931,2.6858963038006616
402,121.46217068638254,43.40378724379188,139.64535273998882,0.14914587140083313,-0.022625556215643883,0.31565526127815247,0.3843410015106201,-0.02941671386361122,0.028362702578306198,0.450615257024765,0.4742503762245178,88.9521268653836,1.0478731346162378
403,124.55281463017795,45.38048746171887,133.05166333130828,0.1469297856092453,0.022754907608032227,0.33276796340942383,0.386434406042099,-0.028215758502483368,0.03831160068511963,0.4506939649581909,0.48499056696891785,82.35160601980692,7.648393980193095
404,128.3341593278822,48.69835534507364,127.24671026767446,0.1382463574409485,0.09499746561050415,0.3589664399623871,0.38733434677124023,-0.026734236627817154,0.05453982576727867,0.4508261978626251,0.5069690942764282,72.80384889016676,17.196151109833224
405,133.89481773639844,48.944942407780594,123.06373408154542,0.1350540816783905,0.1546967327594757,0.33940985798835754,0.38852009177207947,-0.026681900024414062,0.052093323320150375,0.4510343372821808,0.5246556401252747,64.66707226681345,25.33292773318655
406,128.23605572849968,48.7805550661976,122.7194768256662,0.12941695749759674,0.10227114707231522,0.3571566045284271,0.38808950781822205,-0.02661062963306904,0.053972262889146805,0.4515813887119293,0.5092511773109436,72.07948106092948,17.920518939070533
407,126.7784399577323,48.3544769602811,121.48132615043085,0.1294102519750595,0.08215388655662537,0.35404446721076965,0.3884083926677704,-0.026623999699950218,0.05322743207216263,0.45179927349090576,0.5031885504722595,74.67528092268739,15.324719077312631
408,124.48668126487135,49.31655006094453,120.8099550626729,0.14100198447704315,0.06976734101772308,0.361847460269928,0.3921237289905548,-0.02464154362678528,0.054659124463796616,0.451923668384552,0.500055193901062,76.61573952247508,13.384260477524892
409,121.35565315274695,50.01417855094667,116.92799045443459,0.15563653409481049,0.07265247404575348,0.3589996099472046,0.3998849391937256,-0.022517899051308632,0.05419185757637024,0.4519228935241699,0.5009604096412659,76.30645380205458,13.693546197945453
410,123.11254911078707,52.035599126111016,117.08002829894481,0.15321336686611176,0.06609628349542618,0.3823625147342682,0.40003615617752075,-0.022298458963632584,0.06176277622580528,0.4520185589790344,0.5003658533096313,77.67614816975347,12.323851830246527
411,134.11244714022712,47.58806463443866,111.8366184196772,0.12388576567173004,0.1805458962917328,0.34047025442123413,0.39798396825790405,-0.02121657319366932,0.040870171040296555,0.45257148146629333,0.5319566130638123,63.578575735221555,26.42142426477845
412,129.13220910220315,48.09329437688827,111.86088339853826,0.12253185361623764,0.14562056958675385,0.35030660033226013,0.3973451554775238,-0.02025638148188591,0.04110611602663994,0.4531724154949188,0.5220356583595276,68.15003339536717,21.849966604632836
413,134.51072419446754,46.41430156519436,109.97714457444496,0.10618225485086441,0.1834944188594818,0.32552796602249146,0.39715027809143066,-0.020194699987769127,0.039462875574827194,0.453736811876297,0.532849133014679,63.472060171152364,26.527939828847654
414,131.18843731198447,46.39782153405294,110.30851898360258,0.10556960105895996,0.15576057136058807,0.32787278294563293,0.3968624174594879,-0.019146272912621498,0.03962388634681702,0.4537613093852997,0.5250056982040405,66.88689138226212,23.113108617737865
415,137.22451001446856,44.65330760575504,108.26162391238717,0.09731705486774445,0.20843258500099182,0.30389031767845154,0.3966820538043976,-0.019290709868073463,0.033536396920681,0.453862726688385,0.5408480763435364,60.55326545652952,29.446734543470473
416,138.0082367992177,43.235834673538335,107.91384537439528,0.09241963177919388,0.2192668467760086,0.28390970826148987,0.396493524312973,-0.019476938992738724,0.026177281513810158,0.45389360189437866,0.5448520183563232,59.08065017838072,30.919349821619257
417,138.6693771986425,43.44355716529787,106.39285706125219,0.08880096673965454,0.22479736804962158,0.28349751234054565,0.3939395546913147,-0.019490476697683334,0.024546394124627113,0.45389434695243835,0.5467360615730286,58.599921122973015,31.400078877026978
418,137.41508486746505,43.80205841503817,104.83941752840286,0.08976536244153976,0.21000583469867706,0.2861403226852417,0.3931925892829895,-0.02011127583682537,0.024815063923597336,0.4538363814353943,0.5410175323486328,60.11623569778548,29.883764302214534
419,137.82786552281848,44.868700449472065,103.61660461885194,0.09538298100233078,0.22049665451049805,0.29169219732284546,0.3919204771518707,-0.01830727979540825,0.02740246243774891,0.45372745394706726,0.5429325103759766,58.986201979478984,31.01379802052102
420,136.0499379396913,45.51326818954436,103.40477011688628,0.11157677322626114,0.21843789517879486,0.28954780101776123,0.39161476492881775,-0.018213391304016113,0.026231182739138603,0.4535607099533081,0.5435526967048645,58.38140700135541,31.618592998644594
421,130.17282295473257,46.306388470706665,101.16898717247409,0.1630333513021469,0.1999884694814682,0.2914379835128784,0.39316922426223755,-0.02036883682012558,0.025037039071321487,0.4533528685569763,0.5332441329956055,57.95572284610633,32.04427715389367
422,121.28621682575732,52.37762331894017,98.71021561922058,0.25493520498275757,0.14265991747379303,0.30239012837409973,0.39963003993034363,-0.026509219780564308,0.019976533949375153,0.4530351758003235,0.5147478580474854,61.93734288207964,28.062657117920352
423,135.57238710884755,52.49671184580024,96.98142247843376,0.21094846725463867,0.20519383251667023,0.28698796033859253,0.3956935405731201,-0.024007335305213928,0.020350567996501923,0.4524635076522827,0.5357009172439575,54.75614367323269,35.24385632676732
424,138.30563300095613,55.15130054637993,96.66944133898822,0.20031115412712097,0.24245969951152802,0.28519004583358765,0.3934086263179779,-0.01150396279990673,0.020794011652469635,0.45185965299606323,0.5472077131271362,52.19947075231919,37.8005292476808
425,138.92377497039678,55.360550942882114,96.90016887757494,0.18899618089199066,0.24035707116127014,0.2866048812866211,0.39309918880462646,-0.007685972843319178,0.021184047684073448,0.451795756816864,0.5463868379592896,53.46824855001491,36.53175144998509
426,134.7656991640701,55.916319156689916,95.91404064787277,0.18801946938037872,0.2383929044008255,0.3042655885219574,0.3932768404483795,-0.003468462498858571,0.02244565822184086,0.4517963230609894,0.5456778407096863,55.25022217080778,34.74977782919223
427,131.27813521524718,55.04001788671197,95.51572177884482,0.19743317365646362,0.23251798748970032,0.3039175868034363,0.3932364284992218,-0.0038715272676199675,0.020902926102280617,0.4518042802810669,0.5451899170875549,55.51529305911863,34.48470694088138
428,129.33299358141318,53.54562825996753,95.23638673976588,0.20696879923343658,0.23437100648880005,0.2840215265750885,0.3932321071624756,-0.004112224094569683,0.012747539207339287,0.45172441005706787,0.5437290668487549,54.06801240326639,35.93198759673363
429,129.6889772405146,53.397787113193694,94.62522284642833,0.20711910724639893,0.24659903347492218,0.2760205566883087,0.392865926027298,-0.003863115329295397,0.009338761679828167,0.45172441005706787,0.5428647994995117,52.37974000090647,37.62025999909351
430,129.15899778849615,54.42951072952127,93.01226432009328,0.2090347707271576,0.25723323225975037,0.2773219645023346,0.3929107189178467,-0.0010902226204052567,0.006784088909626007,0.45154547691345215,0.5422393083572388,51.70136389407139,38.2986361059286
431,129.73316200989632,54.563778764714044,90.34129539658889,0.21255531907081604,0.2780945897102356,0.27738243341445923,0.3937481939792633,-0.0011237862054258585,0.005544148851186037,0.45157331228256226,0.5480905771255493,49.47992381530413,40.52007618469587
432,130.78554900614606,55.6944332473017,86.06354967372877,0.20916350185871124,0.2972257733345032,0.2823246717453003,0.39390408992767334,-6.99276351951994e-05,0.006105916574597359,0.4516769349575043,0.5554198622703552,48.18259251476013,41.81740748523986
433,130.68393150207402,55.338599223762444,84.69547372111515,0.2100273221731186,0.30048006772994995,0.28138267993927,0.39481693506240845,5.508329559233971e-05,0.0014570994535461068,0.451811820268631,0.5563513040542603,48.15007879512722,41.849921204872786
434,129.73134961592157,54.86377498143915,83.00708344665229,0.2171638458967209,0.300057977437973,0.2798994183540344,0.3959425091743469,-3.808829569607042e-05,-0.0032568559981882572,0.45177632570266724,0.5567798614501953,48.134847470119276,41.865152529880724
435,129.5800868573332,53.44919808856036,82.36641940740712,0.217275008559227,0.3044619560241699,0.26099470257759094,0.39788493514060974,-0.0002535141247790307,-0.011309491470456123,0.4517623782157898,0.5570555925369263,46.99901343597621,43.0009865640238
436,130.5077522527066,52.015589442815134,82.64100422043363,0.21631591022014618,0.31939664483070374,0.2362479865550995,0.3994571566581726,-0.0003840810095425695,-0.02493450790643692,0.4517759680747986,0.562699556350708,44.929410987524385,45.07058901247561
437,129.8587210092959,50.62396485175098,82.22671915585114,0.22400276362895966,0.32521507143974304,0.21059836447238922,0.40229350328445435,-0.0014837703201919794,-0.034674447029829025,0.4516957700252533,0.5676648616790771,42.86603075497523,47.13396924502478
438,129.93117149878128,52.64069080013756,79.15229672041525,0.23662075400352478,0.3365902304649353,0.21734008193016052,0.4034341871738434,-0.0004145897983107716,-0.030507713556289673,0.4515085518360138,0.569811999797821,41.55712165909272,48.44287834090728
439,128.37747431661845,53.81370958194808,77.46887003940054,0.25886502861976624,0.34823477268218994,0.22417917847633362,0.40621498227119446,0.00040789306513033807,-0.03614864870905876,0.45144617557525635,0.5735756158828735,40.69603144180993,49.30396855819008
440,127.90167551265021,51.74159771273902,77.99910241619317,0.26640641689300537,0.3476974368095398,0.19088290631771088,0.4138265550136566,-8.592998347012326e-05,-0.06244732066988945,0.4514355957508087,0.5765193104743958,40.123262756570796,49.8767372434292
441,126.06837254777037,50.877082668664,77.4438535380487,0.29098576307296753,0.3559734523296356,0.15414997935295105,0.421310156583786,-0.0010392717085778713,-0.08245823532342911,0.45143240690231323,0.5825434923171997,37.11215713459811,52.88784286540189
442,127.57249737982933,50.84454546764624,77.0889163196499,0.3054097890853882,0.37257564067840576,0.10510064661502838,0.42248570919036865,-0.0017021088860929012,-0.11454436182975769,0.45119813084602356,0.5890510082244873,33.624359766512505,56.3756402334875
443,128.2564876189199,51.052219275394805,78.45424088766336,0.3094148635864258,0.3729710578918457,0.11279359459877014,0.42647889256477356,-0.0020211210940033197,-0.11812518537044525,0.4511980712413788,0.5895599722862244,34.62140987591446,55.37859012408554
444,129.47719174281218,52.315053638990406,78.7429302344048,0.3166612386703491,0.38348740339279175,0.10417912900447845,0.4266451597213745,-0.002064876025542617,-0.11977971345186234,0.4511045515537262,0.5906239151954651,32.90865372883951,57.09134627116049
445,127.84011355031181,53.595125714060096,79.60573706787336,0.3228439688682556,0.3765924274921417,0.09027495235204697,0.42562881112098694,-0.002586224814876914,-0.11004931479692459,0.450840026140213,0.5901150703430176,30.701638075271884,59.29836192472811
446,128.21928150452527,57.4659099825726,79.617605999118,0.350737065076828,0.366855651140213,0.06856763362884521,0.42534592747688293,-0.00598449120298028,-0.10446684062480927,0.4501451551914215,0.5781751275062561,26.812119157060984,63.18788084293902
447,128.27173173847498,56.954552948544496,79.76785748997186,0.3442014157772064,0.3684791326522827,0.0822596326470375,0.42508670687675476,-0.005991998594254255,-0.10197435319423676,0.44992342591285706,0.5780550241470337,28.249671793207874,61.75032820679213
448,129.48264134093105,56.23951735615141,80.53786486772032,0.336909681558609,0.38138318061828613,0.045939791947603226,0.4245855212211609,-0.006477409973740578,-0.12423243373632431,0.4494669437408447,0.5855075716972351,26.268870116071614,63.73112988392839
449,130.85155365508453,55.989446295534144,81.10427235608267,0.3313383162021637,0.390879362821579,-0.011288760229945183,0.4238346517086029,-0.007185618858784437,-0.14321662485599518,0.44937247037887573,0.5892878174781799,22.036373865825453,67.96362613417456
450,131.59474410750613,56.51611295199149,81.16532044675694,0.33063846826553345,0.39197829365730286,-0.044758811593055725,0.42331603169441223,-0.007780835498124361,-0.14682790637016296,0.44928252696990967,0.5901625752449036,19.028006313112947,70.97199368688705
451,117.00031793746443,63.081215839848355,79.16973852043554,0.4161086976528168,0.3448583483695984,-0.025446055456995964,0.4229026138782501,-0.010746467858552933,-0.12441505491733551,0.449220210313797,0.5675004124641418,15.587334230927992,74.41266576907199
452,92.02452388829806,82.70116753847418,80.78411509879426,0.6070011854171753,0.011397617869079113,-0.13211296498775482,0.4307655990123749,-0.08017370849847794,-0.08548394590616226,0.4485507607460022,0.4453716576099396,63.32909578725741,26.670904212742606
453,103.79736771289326,87.40663773400132,83.92610524215957,0.6078258156776428,0.010671894066035748,-0.1806602030992508,0.43167465925216675,-0.09423801302909851,-0.0845411866903305,0.44805094599723816,0.4475555717945099,62.39941092670564,27.600589073294373
454,107.69305106384002,75.4376754112215,83.79097346180716,0.5491478443145752,0.070289246737957,-0.22146351635456085,0.43189212679862976,-0.09216640144586563,-0.08581897616386414,0.4475095570087433,0.46757274866104126,47.82162962329275,42.17837037670725
455,131.50467125133414,64.2560936284183,83.45782284429434,0.43618303537368774,0.24761176109313965,-0.13974660634994507,0.43163901567459106,-0.08505138009786606,-0.10274501144886017,0.4474913775920868,0.5455548763275146,6.3941176539754965,83.60588234602446
456,126.29803478514253,58.91769634896056,83.4796884219081,0.41297829151153564,0.25062891840934753,-0.12553417682647705,0.42955562472343445,-0.07639314979314804,-0.10788091272115707,0.44740426540374756,0.5425985455513,4.2351374675469575,85.76486253245302
457,141.35987446770233,54.51120935483685,88.49892214974365,0.33335185050964355,0.31475165486335754,-0.10773005336523056,0.426408976316452,-0.07361876219511032,-0.14146412909030914,0.4472917318344116,0.59068363904953,14.298411389663148,75.70158861033683
458,146.68126547613352,59.07864933764573,86.66312746843396,0.2889171838760376,0.39949098229408264,-0.12164126336574554,0.4179588854312897,-0.020093338564038277,-0.17137475311756134,0.4472825527191162,0.5962326526641846,18.24207553727226,71.75792446272776
459,144.26331142844043,58.81814060696477,85.73319205602614,0.2710016965866089,0.4141561686992645,-0.13295888900756836,0.4074012339115143,-0.007206680718809366,-0.18924281001091003,0.44652435183525085,0.5962095856666565,19.29959142351493,70.70040857648509
460,142.10086760487158,59.9296114010274,84.47602504954432,0.27329733967781067,0.4143922030925751,-0.13979601860046387,0.401785284280777,0.001960490131750703,-0.20164912939071655,0.4463810920715332,0.5950695872306824,19.07312861299073,70.92687138700927
461,140.77413657721664,60.140889895036054,101.84950896752228,0.26956287026405334,0.40780165791511536,-0.12979409098625183,0.39482831954956055,0.004561041481792927,-0.19959910213947296,0.44631606340408325,0.5927083492279053,19.576619087482836,70.42338091251717
462,140.96150679037737,59.628435810456935,137.1348637988371,0.2637826204299927,0.41622650623321533,-0.12794221937656403,0.39239948987960815,0.003894820809364319,-0.1969774216413498,0.445901483297348,0.5934147238731384,19.494917035006,70.50508296499399
463,135.14493096372152,58.00161267818422,124.5110399060385,0.269102543592453,0.39881885051727295,-0.10484706610441208,0.3861296474933624,0.000716341775842011,-0.20251703262329102,0.44589027762413025,0.5924270153045654,20.951352504023806,69.0486474959762
464,133.57042634901777,56.92780794743088,166.71371611987556,0.266764760017395,0.40674930810928345,-0.08380584418773651,0.3864438831806183,0.0036229616962373257,-0.20750212669372559,0.4458593726158142,0.5927570462226868,23.120185069330386,66.8798149306696
